,0
2625,119672.12928988412
2626,552664.5656345236
2627,353661.350652457
2628,42991.85790902324
2629,298823.57228316355
2630,449813.33374651545
2631,252101.55631038756
2632,1195902.9529207344
2633,1006529.5689187739
2634,1820296.8034050295
2635,868052.3900730188
2636,397650.2024954243
2637,333706.75075932103
2638,207118.84205099213
2639,1321508.7793059007
2640,168930.15990677103
2641,544756.464099518
2642,623712.3442843017
2643,196793.17599179962
2644,510487.6571664589
2645,377493.75881637295
2646,497022.92264241795
2647,718201.6048994847
2648,529386.1425294867
2649,496168.15280852024
2650,147615.90125728917
2651,446475.5725336396
2652,581604.5111769619
2653,730560.990788432
2654,835637.270150777
2655,713526.3066698188
2656,-37890.46493076501
2657,387299.48804002395
2658,339084.01274218503
2659,106972.52270180185
2660,297755.52102489595
2661,271317.1851983355
2662,710228.7070965677
2663,910526.9121312434
2664,761221.3497716913
2665,873579.9590035339
2666,406713.47231305065
2667,611970.5752494748
2668,1079283.3063521576
2669,694459.8328421427
2670,50360.97735273745
2671,636277.9199591362
2672,610893.3082835862
2673,657114.3256874275
2674,541238.8575194785
2675,529636.5515579622
2676,680265.8437409092
2677,567889.1163962233
2678,196776.61935967294
2679,792045.9144877426
2680,328972.2731809224
2681,603252.3462081125
2682,-120495.78623332593
2683,642002.379429974
2684,542888.4136744987
2685,231692.2211859196
2686,927252.4925882996
2687,695763.7074775429
2688,328421.2178622943
2689,1206526.0713991192
2690,116385.07476090454
2691,740269.0341914943
2692,181754.3381929092
2693,351199.8417162474
2694,376407.488458951
2695,309183.2328061345
2696,191969.92459269345
2697,311072.516352723
2698,458025.72686141625
2699,874647.3352769811
2700,323879.8466703037
2701,343281.7681464029
2702,349994.8225142015
2703,336690.5342220833
2704,224085.105917014
2705,338308.87500055437
2706,869750.6125158633
2707,786986.4241370936
2708,768514.5259863065
2709,173227.87605973176
2710,409104.3213749733
2711,1761581.7108035893
2712,676678.7320560449
2713,574390.220810367
2714,576215.6214444691
2715,525284.8572257807
2716,624366.337825599
2717,1313985.3353966489
2718,683983.060041472
2719,421202.2934699778
2720,619137.8443103099
2721,556127.1951930061
2722,87926.35695912194
2723,-87560.50749391422
2724,2483528.520218297
2725,314862.7187357069
2726,313279.9979455449
2727,862040.9808115626
2728,940537.4299100963
2729,223184.4006989085
2730,557566.0631463712
2731,263208.577575785
2732,718669.3615928255
2733,2262280.0116014266
2734,1115492.1274263132
2735,790634.2948174333
2736,448153.8786367731
2737,180870.34409841726
2738,181439.70049684122
2739,1055402.136186264
2740,389882.37584357103
2741,922742.9188017561
2742,451096.2326563754
2743,400924.1710371274
2744,707152.1472692509
2745,484896.67073879135
2746,1124739.3992515816
2747,202712.73088557977
2748,436926.7405467187
2749,882523.2448483093
2750,550133.4019340985
2751,466487.9339211418
2752,317240.9059741674
2753,655280.1854921675
2754,825604.2647812245
2755,891736.620206244
2756,459770.2413899085
2757,331931.0951435425
2758,642660.0604827343
2759,613953.9418329478
2760,511443.0512761391
2761,814654.2736247913
2762,227116.6681387492
2763,1708594.4791407266
2764,522266.91190969653
2765,399545.2517293965
2766,1003477.8927036787
2767,609806.6972112335
2768,251568.14497643546
2769,407600.9543060652
2770,472211.8658425879
2771,201550.1925259406
2772,290769.96236073575
2773,695763.2724346524
2774,1010210.8326434658
2775,201060.29112455307
2776,399878.4512946522
2777,869882.9761457103
2778,458655.58350894856
2779,-106053.03854322303
2780,2533543.506180049
2781,311800.4986669484
2782,518058.52753055375
2783,187665.32072431373
2784,808230.7334614835
2785,495427.2632353612
2786,678427.8985537624
2787,1166052.2194226366
2788,525308.8680176191
2789,633022.3175630345
2790,246600.0790845396
2791,861776.8128857696
2792,436708.15222866915
2793,794460.7063370851
2794,92106.69065108238
2795,343647.8432420768
2796,183633.61454093875
2797,793389.0151699577
2798,407323.3502014006
2799,365785.66698978737
2800,896635.8888379177
2801,344540.9954293901
2802,514475.23618677293
2803,1249868.2466058831
2804,385627.1867831687
2805,266019.72501741064
2806,362973.247339046
2807,1224343.2645661142
2808,347191.74694968225
2809,391037.22836676415
2810,1033699.8959839954
2811,1693634.7091140803
2812,168866.25461030554
2813,-3521.071592153894
2814,364007.513310177
2815,658025.398507001
2816,479627.8656713341
2817,337852.6285428407
2818,340881.83705417614
2819,1260170.9280060332
2820,569123.0482693327
2821,65768.3977768232
2822,634503.9165025089
2823,724283.6123989949
2824,339941.97857255023
2825,459441.3615438617
2826,1059223.7092869086
2827,1217468.4633020335
2828,176409.4919760375
2829,743288.5488559796
2830,441716.0070282561
2831,1286215.1730263706
2832,210874.11202967633
2833,284045.9667534167
2834,114150.29898603482
2835,248466.2180639009
2836,620706.6691667174
2837,209984.6969124867
2838,1966250.7578169843
2839,206845.16282008606
2840,974603.5895100927
2841,523067.9333987009
2842,405135.848104176
2843,538915.369358206
2844,599109.5542953494
2845,996663.7954198201
2846,466440.832452563
2847,439918.57849698234
2848,2401834.1486340826
2849,239581.94652143272
2850,560469.4817461292
2851,638267.1361987108
2852,375143.44468172966
2853,293795.2122649475
2854,345599.43048826477
2855,151640.37777059263
2856,341301.3745875892
2857,497955.5112230218
2858,567832.7111759321
2859,399412.2081804611
2860,300694.8570898911
2861,673741.4370838542
2862,868845.1365334683
2863,614891.8542029423
2864,524597.4804645113
2865,511334.1474582164
2866,527049.3610226994
2867,174420.55314047297
2868,373622.2965649654
2869,447858.2247586895
2870,-102416.78797324345
2871,386122.2397814408
2872,103128.77639854868
2873,510774.4263974901
2874,388667.83811227535
2875,256799.3959787623
2876,219079.39947590017
2877,574507.2404148012
2878,538247.8355839319
2879,274623.4251577196
2880,617139.9673802629
2881,318286.63579184434
2882,532915.8320546271
2883,338739.12865852495
2884,206138.71197868808
2885,424555.6499970136
2886,831694.9107170138
2887,337116.1948156351
2888,664075.3711774318
2889,544289.6673761673
2890,1449962.991927705
2891,568559.2264301716
2892,773825.4017402079
2893,22241.190792322624
2894,354506.0208079682
2895,231972.57176911534
2896,62189.80270947801
2897,621249.799789902
2898,287601.5356766563
2899,317748.52898529917
2900,542623.1792807154
2901,314937.25838863803
2902,331498.7990690927
2903,374524.03622422856
2904,280008.23424308834
2905,232734.25013719616
2906,429224.09110377566
2907,805888.9463912254
2908,522674.00194864103
2909,438074.11049413984
2910,880348.096540692
2911,386064.9888383787
2912,1397191.0245384132
2913,418852.44444515323
2914,657019.6610369328
2915,857468.4285679024
2916,742692.6215239883
2917,701155.9854379917
2918,-167674.01107009035
2919,396851.71509100264
2920,1071267.3115310064
2921,551974.9901450361
2922,333840.13412197225
2923,2101078.705682663
2924,461916.13154120627
2925,225730.451975566
2926,698420.5914478605
2927,191453.0199502901
2928,453926.3415860628
2929,1697108.1068474087
2930,517615.67121183383
2931,411138.2165132223
2932,530329.0168170519
2933,292912.49308156944
2934,361320.564460926
2935,158978.33139328967
2936,1458012.2085788106
2937,504885.20809505205
2938,209641.44781102065
2939,721912.3006775093
2940,174191.9013414621
2941,344262.31416608614
2942,396883.6383416342
2943,404219.2536547154
2944,245129.88532239478
2945,289396.69377097837
2946,463722.4913827273
2947,362807.07017255726
2948,949168.1884360344
2949,1751450.1039089432
2950,818355.6745368592
2951,492052.9107911878
2952,1087031.5900468666
2953,382515.606250311
2954,504228.9797188102
2955,493729.4872056985
2956,954079.3201434982
2957,467786.6110049493
2958,1188783.5751717961
2959,362148.2119871207
2960,935837.4341838837
2961,627249.2668845941
2962,354848.433889249
2963,347496.037430675
2964,331640.2434743416
2965,130954.883889255
2966,151568.49473371764
2967,870809.7375672334
2968,599105.8165795542
2969,405640.1210681696
2970,487889.0699552032
2971,585593.9065204287
2972,757124.8227156886
2973,220175.59595084406
2974,425824.7371451877
2975,162805.61964359006
2976,849564.417138275
2977,155116.27462395577
2978,622832.9582986184
2979,486686.3754617956
2980,599786.6932683056
2981,515330.2614575026
2982,647350.2055833734
2983,658249.1346162173
2984,330614.20285506756
2985,574439.6152405278
2986,762657.1247219257
2987,665226.4025324254
2988,337839.0098276946
2989,1050402.8146652642
2990,531682.8745895615
2991,778979.6869974161
2992,315208.7536102717
2993,229928.23295080307
2994,278804.575977117
2995,733786.8893826666
2996,233237.69926959352
2997,990886.4565732244
2998,1071694.6739519488
